postcode,measure_a,measure_b
CB7 4DJ,24.93027926,34.80807242
RM2 6BX,33.49031198,75.57279565
RM3 0BL,24.39638099,146.7283698
E4 9LA,31.00444931,110.7123139
CM20 2JD,29.65168073,46.98815325
SG14 1NB,33.9435313,149.6078057
IG4 5DQ,22.00440067,72.53436944
IP2 8AL,33.71335638,168.0734507
NR1 1EF,17.92735078,2.744059049
CM15 8JD,22.37973714,135.4206708
EN8 7LU,18.2142815,112.4209129
E17 7LP,22.05754784,149.0437
SS11 7AT,15.84423954,89.32418498
CM8 2BS,17.49409234,2.90221809
CM3 5NQ,20.36276892,117.264937
HR4 9HG,21.71111038,28.33500549
B46 1JZ,29.99098313,169.1064699
B31 2UQ,26.98839455,119.9489337
HR7 4LL,29.08688356,164.6960959
CV35 8QN,20.24615288,112.0663365
LE11 2TS,16.65597138,149.0865009
TW6 2AA,13.91460575,135.9283226
NW10 7UD,19.94303418,71.66640375
SM3 9PX,13.83677037,94.59345057
N13 4YD,16.47346784,171.9367112
TW3 1LS,26.47888271,161.6929172
N11 1BA,22.63141727,106.528493
DA6 7BN,18.30352654,24.06690394
SE7 7ST,19.49986202,175.8533092
DA9 9BT,16.84779015,41.65261874
E10 5NH,9.505576009,98.17690127
CR4 3EB,10.1211104,73.58221152
HA28JN,10.31258875,22.84717723
NW107LW,16.67415359,123.7876897
E59AG,21.16898815,92.4903649
BR8 7UN,19.06708746,98.64555521
WD247RT,15.08010601,49.41797539
E13 8EQ,9.056072393,3.816844629
SE25 5AL,16.57241074,73.48747787
E17 6ND,20.50893853,28.02752877
E84RU,11.11280582,101.4517126
SE1 1TL,19.39448281,151.8769001
NW2 1LS,30.39855242,145.2380398
BR1 1TR,15.75765918,5.675739802
E14 5EW,17.87606788,136.3239819
HP7 9PR,28.49532859,154.0821224
N9 9DU,13.83881692,71.57512974
UB8 2NZ,22.29985307,108.037081
IG1 1LG,43.86957785,238.0313305
CR2 6EU,7.593481913,57.18884817
TW8 9DP,17.37346267,33.90750645
TW7 6DS,17.72205907,62.61095809
SW20 0AD,26.76056389,49.82644516
TW1 1ER,20.26777932,122.6657312
N18 2QE,16.63599443,114.0583436
SE24 9PA,8.137517422,117.7781515
SE17 3SX,17.75766185,32.55011393
KT18 5LQ,12.94018007,97.23080641
NW1 2RT,18.02497718,175.6965459
E16 1XL,32.79844886,223.3953278
SW15 1TW,45.54783455,192.4193372
UB2 5AL,41.94764848,214.6495972
CR7 8RD,21.125111,-9.50157484
SE16 2TY,8.362001652,113.8106503
HA6 2XP,27.89266729,110.6081798
HA4 8DZ,11.23870069,64.94958724
SE1 9NX,15.97130199,116.0122633
NW9 6BH,26.71953262,217.3584472
TW16 5AQ,26.57781261,66.42196974
IG3 8YB,27.01195602,85.34893307
W6 0LJ,27.09181571,86.64514599
N14 6BT,30.17159334,131.3381993
SE137HB,24.80623465,79.37195047
IG10 4PD,16.93366266,78.37121326
E9 5JH,31.66251366,109.1546732
IG2 7RN,38.18955666,62.40636489
E13 8SL,26.36782441,166.6728615
BR1 3JE,21.66189955,148.6587686
N14 4UT,33.86737591,119.7523349
RM13 8PJ,10.59161629,161.6881401
HA5 5EG,25.14042661,169.3020431
E11 1QE,39.84097824,246.0527141
CR2 7PA,31.44410922,84.67559515
HA7 4PD,37.29608012,143.5018402
E15 1AZ,21.79184165,141.0374429
KT18 5UX,25.20646924,194.5429348
TW7 6AF,31.74202376,34.66462594
E1 7PE,31.27796429,97.88114428
MK45 2JL,26.47446874,58.45656708
MK45 2JQ,16.0464411,116.2285479
PE13 4RQ,31.77563121,185.6674529
SG6 1BL,40.68554902,236.8733395
RH17 7QB,12.7494852,125.4617166
L23 3BJ,10.07987573,44.89560655
MK12 5JQ,37.08243731,205.5131534
MK12 5HX,32.45686387,191.0699321
SN5 7SB,12.68489809,116.4213049
MK6 4AG,33.07291939,168.8113844
KT6 6EZ,17.57417487,101.845794
MK12 5NT,20.59758142,53.5208476
RH10 9DE,13.4526169,54.63033275
SL1 3UF,18.44390905,186.175527
BA1 2NE,29.87171159,71.6926366
BS16 1EJ,22.39572369,35.12948513
SR5 3RL,21.03703645,140.5320742
BL9 0EY,15.79688049,115.0307917
CA26 3XJ,12.67315389,20.70922774
TS3 6AS,14.38315605,88.66940141
WF4 3BB,20.00772873,174.5507137
NG5 6LU,21.19314277,98.39475843
BD1 2EP,29.56398577,101.8830424
PO33 1QG,26.33542073,120.2477781
SE18 6HQ,15.76244158,50.55656412
N17 0TX,27.16669012,168.417796
BA2 8PA,25.25033373,179.1265779
BA1 9BJ,20.77844835,125.9055522
DT3 5BJ,11.42806143,59.32253324
OL1 1NW,18.4237672,77.16359008
S75 1LR,19.72223362,143.697056
DY5 4RH,29.14121679,140.4352196
EX4 6PD,11.37526941,43.29330887
EX4 3HP,25.37913577,186.8899587
BA2 9BN,18.71857692,83.58525605
KT17 1DH,25.33056053,140.653091
LS8 5QP,15.49596334,112.3782008
BN23 8AS,17.16966379,101.6398217
TS21 3EE,11.97483434,106.3038505
CR5 3EA,41.8452263,277.2492905
EX2 8FD,11.37659452,17.71405834
EX4 3AZ,42.08806232,164.1894305
EX2 8NR,15.55277661,16.74259465
RG21 6YH,19.61517111,34.51303711
GU1 4TX,18.79357429,55.17335795
CB3 0DY,16.10004043,44.27046757
TW17 8NE,7.697087059,96.01365141
CM2 5LB,6.665756046,90.8142968
SL6 0NX,18.52710753,88.83229721
YO15 3AA,11.62260965,47.32044606
BN21 3XQ,20.35384311,135.0390211
EX1 1NN,13.20335143,114.4747108
EX2 4HZ,29.71091762,19.25875984
EX1 1DX,12.73371923,12.79147781
PL1 2TR,44.56370601,188.1406258
PL2 3DE,16.18243179,125.4600581
PL7 4TB,18.18992711,99.0459851
PL6 7HB,34.49603609,79.94268847
SM2 5AE,13.0395489,56.24201689
SW16 6NR,38.46477491,192.0866286
SW16 3RW,18.41537933,78.20494019
CR3 0AD,25.72062377,103.2860876
SL1 2SP,23.51320229,219.8642771
SL1 5RB,17.48629932,92.50123033
CV2 2DX,36.31693841,166.3128823
LE19 2AB,15.52124372,32.83670273
LE3 3LF,42.8865949,64.05167035
SY6 6BX,27.89369759,123.0036533
DE1 2QY,38.07899145,212.5379929
ST1 5BE,18.80367016,70.79135665
NN18 8TJ,26.72966654,136.1261656
NN18 8TG,33.499453,112.2366551
DE22 3NE,20.66672612,179.9331236
CV34 6SR,31.60289668,92.38148555
RH1 1RB,28.39171201,44.76968738
BN1 3XP,22.93992201,94.84727363
M35 9BA,16.13384789,139.1635517
M8 4RE,33.57324987,185.7313721
BL9 7TB,34.75043223,113.722408
OL1 2LD,30.17642768,173.3866167
OL12 0NB,16.07063326,58.43184248
M50 2EQ,25.64778443,35.71194856
M15 6PB,40.72328592,156.4621304
M41 5SJ,28.37189978,85.49564076
M30 9PY,20.92827808,150.8182603
M50 3XW,20.52646583,127.2548863
M3 7EE,18.81377802,4.389789244
M3 5AL,12.5690451,52.54233988
WA14 1RY,15.75755126,138.7429833
M22 5RX,12.96714524,225.4374315
M8 0WR,36.47322058,93.26225798
M11 4DQ,42.99430529,166.1333985
OL6 7UB,13.19531366,29.7580171
CH44 6QY,25.40618319,95.05945934
RH4 1TF,26.01592638,190.5508712
RH19 1EB,38.63372098,204.3101559
YO10 3DS,13.92453309,92.96386864
YO23 1AA,14.61863244,130.101704
BS1 5AN,36.8629447,256.2364306
BS8 1JX,18.57319285,33.45067314
BS1 4RB,10.45993129,-1.782654946
BS3 2HB,32.80369529,158.5260452
BS4 5LR,20.87274413,168.0794807
BA2 7PB,30.44884651,124.7043524
BS6 6UT,9.628897645,113.238373
BS34 8QZ,28.79140806,110.3015006
BS16 7FR,18.12209797,59.73913931
BS4 1NL,33.52802814,280.3543206
BS8 3HA,10.42899652,75.07393333
BS1 6EU,24.49402997,72.6832695
BS48 1UR,22.54765543,121.7281705
BS20 8JJ,35.58822626,132.4453535
GL2 4NF,5.755136766,71.87078342
BS1 5TR,13.28585882,127.6731011
BS5 6NL,24.04878257,131.4677696
BS4 3NZ,40.28872637,181.9040408
BS1 6HT,8.244939786,57.16992974
BS1 5UH,15.96623549,156.7726877
BS8 2LR,3.419447867,51.35035913
BS11 9QE,13.78152331,75.58386986
GL3 4PB,29.27294599,115.3557461
BS15 9LA,43.41992068,255.8590623
BS32 9BS,25.39983043,157.8280776
PO16 7AZ,28.49043492,57.81321989
SO51 8AF,13.79300827,148.3168283
OX29 4EN,12.46552853,135.853629
GU14 0HS,6.26596822,122.8900236
SP10 3JZ,25.86934157,166.330252
PO30 1PY,23.73121456,162.7183899
BS34 5DG,26.93271101,108.7538318
BS1 6PL,14.57005928,72.41376888
BS10 5NB,25.16239052,122.9002715
BS34 5TX,20.88954225,147.3595108
MK15 9JL,15.70487164,144.1405084
MK14 6JY,12.81930212,78.1556191
MK8 8HL,16.83532492,-0.622833736
MK9 1AW,25.67703216,207.9228708
MK9 2ES,16.34167179,61.59782733
MK13 0BT,22.99323525,119.9192073
MK4 3DA,39.06531389,199.6955404
MK10 9NH,35.8175719,164.7456331
MK3 5NS,28.43559186,88.24632925
MK9 1BZ,17.58153966,64.85563111
MK9 1AT,44.77150913,184.1239706
MK7 7ED,17.98780483,141.3340743
MK4 1EN,17.74960974,40.64264471
MK15 9HQ,21.17091951,143.5464864
MK15 0DT,14.86667405,143.0938789
GL56 0JY,8.774727162,-10.92471947
MK9 4AD,18.39146726,10.40562306
MK15 0BJ,29.22871355,95.65133495
MK7 6BZ,26.57964112,127.1168368
MK4 1LU,20.63930923,92.39760431
MK6 4AN,6.055914747,62.2949759
MK7 8HP,28.95229459,182.2259966
MK4 4DD,8.675578403,19.84374891
MK4 3BU,16.25793686,81.517785
MK14 6LY,13.79591022,73.27201901
MK5 6LB,11.97852152,-5.297800864
MK7 7PB,44.56340624,183.1803967
MK6 5EJ,18.75326601,45.61640076
MK10 9RB,18.9495451,51.7474261
MK11 1YA,17.99110229,58.8767617
MK7 6HH,18.2164835,150.693899
MK5 8DY,26.4706512,186.3570083
MK13 8DY,18.97428039,44.67816086
MK43 0AL,24.38371274,179.863777
MK43 0TR,16.2891588,91.83914918
MK1 1ST,9.18182649,57.6049147
WR9 0DG,44.73581155,68.86812458
GL7 1BW,5.930412892,-42.48969247
BH15 2RU,35.20727105,243.6730689
GL51 8NP,10.81475756,129.2494637
BS32 4TD,14.63197762,67.93421852
DA1 2DF,14.96747483,132.2236153
BB5 1EW,14.20493855,132.5086099
B98 7HD,24.18568473,108.7888761
B97 6EJ,7.965894686,56.25229948
DY10 1AA,12.16814507,96.90384833
WR9 0BN,8.126313925,75.94472952
WR11 4TP,12.33555784,-48.54901741
WR1 2BS,13.46963382,33.19322302
WR1 3LX,16.0703034,55.34213669
YO26 6QF,34.47624491,201.6880168
YO32 9JU,14.5541276,-14.7552934
YO24 1LW,16.53413063,88.59767254
CT18 8AP,5.198561103,85.97053654
E8 1GQ,39.4233265,127.1507057
E2 7JP,41.41502355,168.5521015
CW12 1DF,36.07349741,134.7100718
SO22 5DL,11.87291291,28.22721068
BN27 4JX,12.84480903,89.64515779
B63 4AU,12.37535697,111.5598855
DY1 1RT,16.1177847,78.40099483
DY5 1UA,15.10590053,58.45632854
GU1 1RD,23.55718571,178.2169617
BN1 5JD,16.31944116,130.1579792
GU16 7UJ,30.4536678,109.5509224
KT11 3DQ,28.01462486,68.4329357
BD5 8HW,16.2503121,113.4085326
TR8 4RQ,18.87764609,22.36681234
PL24 2SG,8.159939299,66.47080794
PL31 2RJ,34.65691811,147.6234547
BN9 9BH,42.63259928,142.4076468
TN34 3AG,17.93590481,69.40735937
NP16 7NA,9.781172279,32.9493097
BS35 3TA,18.47587005,129.3246695
BH1 3LT,42.93781942,142.7740039
BH10 7LN,37.60165979,151.3690617
BH12 5BB,27.17783784,195.4543869
BH15 1UA,16.95132452,126.205186
BH1 1JD,48.0048247,266.2154748
DT4 8NA,25.49327456,90.32358287
BH23 1QA,48.53817167,190.8464575
BH1 1QQ,51.2961781,236.4531749
BH12 1AZ,20.34113283,166.0822913
BH15 1SD,13.00564344,45.01136064
DT7 3DR,37.27911899,145.2827231
DT6 3LL,28.38786436,125.9440894
BH5 1BY,34.14120209,130.5062646
DT1 1TU,29.07727731,103.1709914
SE10 8SX,9.989067198,46.29976159
SE18 6QA,21.77777249,111.180061
SE9 5LU,19.32771743,47.28852502
SE10 0BN,7.8800512,9.97295697
BN8 6PH,23.81511987,174.8833157
BN7 2LD,18.04310262,136.4783391
RH2 0HX,16.31876772,151.2990108
RH14 9JZ,41.56165522,171.7113998
PE30 1BT,28.96011753,206.9275545
PE36 5EH,21.28830658,65.50660416
CM23 5QZ,18.99290582,108.75028
WA5 3AX,9.583936165,43.33262269
PR7 5LR,20.69435705,53.01323384
CV7 8NR,13.62666686,200.9010445
GU51 1AA,16.68394685,60.00361355
BS20 7XG,8.587144348,3.471825076
B48 7AU,11.98888026,114.6638433
HD6 4JX,25.59648322,92.78175198
ST5 5HG,13.32404325,87.43067757
LE3 3GB,24.46396262,119.2135504
NW7 3HU,8.751867703,36.10645642
RG17 7TZ,18.52833709,145.7491036
RG41 5RD,22.88342699,99.07993327
RG7 1PB,27.84101248,166.4023561
GL11 6DD,23.25360431,39.46610194
MK16 8DS,38.85306096,127.0624614
OX33 1LJ,22.14846661,241.2367068
OX2 8JZ,5.75338076,94.50314213
BS24 0JL,26.69130533,156.9972289
EN6 3QQ,9.125489004,86.56465281
TF11 8TG,6.519187452,97.10247945
CV35 0AA,18.89934466,129.9842563
S26 7XR,21.90417492,43.86634738
WA5 7TY,8.196039945,86.95717028
NG16 2RP,10.75043459,108.6793257
RM20 3WJ,10.14356769,59.12246843
N18 3HF,9.559251586,83.56691956
MK1 1QB,23.34081712,116.5929762
SO15 1GY,23.16820851,91.89799845
NE11 9XS,19.2603957,84.92290072
OL6 7TE,18.34084969,-12.56119757
BS5 6XX,8.125951443,94.02442383
WS10 9SF,16.27211023,-25.70708797
WF17 9AE,8.742896742,25.87568118
OL10 2HQ,18.39777834,124.1604574
S81 8HG,8.484756906,-50.3155024
TA6 6TS,10.85460295,70.84562345
LA6 1JF,25.29375079,134.687217
OX27 7RD,18.05710897,101.4485692
RG18 9XX,13.10823471,52.53325438
DN8 5GS,14.86207466,95.65248572
DE74 2TN,18.47609733,151.9717016
EX2 7HF,7.591236344,129.9352759
WF11 0AF,17.18057567,3.312283197
B32 4AR,30.6175616,195.3452029
NG32 2AB,19.85596548,158.5394545
TW5 9NB,11.66329138,170.2092924
WV11 2AT,14.18995664,78.33089036
WA16 0TL,12.94791642,136.4243105
LA2 9DU,18.09707549,269.0832881
SN14 6LB,39.41090429,170.336428
WA13 0SP,6.841334876,92.56761776
ME8 8PQ,25.85957198,136.5032297
RH11 9YA,16.66132296,53.87292304
RG30 3UQ,29.50609611,143.1398617
DL10 6PQ,9.076271941,93.36771039
BS35 4BH,11.61164436,81.97376057
CA4 0NT,28.82933878,114.0272939
ST15 0EU,27.49980114,90.59468903
B77 5PS,11.92456366,0.173232321
RM16 3BG,7.062619662,41.23063715
EX16 7HD,16.2704267,11.41734658
LU5 6HR,13.08052559,103.6256184
CA6 4HA,15.07021895,38.45744461
NG9 3PL,13.24720018,-3.196052886
DH3 2SJ,12.30660758,20.55002945
LS22 5GT,13.04872043,79.62910174
SO21 1PP,29.10233369,181.1889734
WF4 4LQ,27.76620888,177.8465703
CH2 4QZ,9.656458965,103.5779398
TN16 2ER,34.95312945,163.9282694
DH6 5NP,10.12957906,-7.25831939
LA8 0NW,9.17622456,67.94834159
ME17 1SS,7.842414124,19.7766741
NN4 9QY,14.84146573,121.9534923
WS11 9UX,15.52376874,153.4968473
SO16 8AP,15.87028837,85.33566386
BS26 2UF,29.47096103,47.88648822
ST15 0XE,18.90019209,179.4723247
RG40 5QP,6.238737057,100.1095567
RG40 1WL,35.40789951,208.69608
TA3 7PF,23.30702005,104.2181254
DE55 5TZ,21.37118532,163.6400351
NN6 7UZ,31.88118931,79.47070163
SG7 5TR,13.91661771,22.06250193
HP9 2SE,17.9151484,55.15307701
GL2 8BZ,16.25033828,-12.84843646
BB3 0AT,22.04725406,68.16324082
CB23 4WU,15.38610692,65.68315738
KT11 3DB,11.98338209,93.74641423
EX15 1NS,11.4998022,12.6587724
PE7 3UQ,14.96886596,29.43084581
GL4 0DN,18.51885904,97.2180398
CA11 0DQ,23.79423704,126.1530444
L22 1RR,37.64690308,61.28621982
PR8 4EL,22.02766027,150.6584069
PO40 9DT,24.08051712,145.1039437
PO38 1UL,14.16505365,95.47148741
PO36 8ER,30.87498249,228.909757
PO31 7TA,29.55985816,157.9047142
PO12 1EX,8.847819243,104.2056616
BA1 2NB,28.96266901,89.36051555
BS1 6XN,15.68773003,14.56139397
BA1 1PQ,26.15851694,158.4787808
BA2 5RP,26.5479324,38.93804951
BS1 5LL,36.69310136,42.41800759
BA3 2UG,41.84466845,152.6850022
BS3 1TF,12.75038429,35.47010367
BS34 8SW,22.76649446,146.7372543
RH10 1JA,25.45566235,103.4196222
PO19 8DL,16.36133362,24.83352809
BN3 3RU,27.38607549,118.6152514
RH12 1RD,12.07486564,60.70583133
RH10 1LY,27.00611565,147.9842762
RH7 6EF,17.26617372,113.90927
TN6 2JR,31.32527945,141.5383617
TN26 2DU,18.62127375,115.8442369
KT21 2DR,21.83036162,135.4561507
L31 7BB,26.45495333,62.76632948
BS48 3DY,15.66883331,152.1994817
ME15 7RN,23.42286301,58.94249022
TN23 1PL,27.17045623,113.6770546
TN23 1NJ,13.72066053,142.0003445
TN24 9QX,26.88845376,114.9406983
TN30 6RA,27.02938537,153.2109035
TN30 6HN,21.0406912,132.6865354
TN1 2LU,13.09976116,14.48145241
TN1 1QQ,20.7721128,174.4888631
ME10 4BJ,29.77757265,150.7778456
ME10 3HT,8.043673344,15.54606958
CT11 9SA,14.16201753,159.5464272
CT17 9NR,14.5924145,-14.1048445
ME14 1XX,17.84265211,68.34230481
ME14 1XQ,23.18244202,189.353116
ME19 4AE,11.56022652,32.12899224
CT9 1LB,10.0752342,40.65647865
CT11 9EF,14.84817292,73.170963
CT1 1YW,25.03528017,163.9216529
CT20 1BP,33.67862435,181.9551633
GU31 4EA,44.27575768,208.0211963
ME20 7BU,28.405182,46.06844536
TN24 8AD,28.09091134,43.21912188
CR0 1AR,26.25284416,206.0214786
E6 3RS,10.61094817,34.89246478
N9 9AA,24.9616357,125.8726252
N3 2RP,19.71745072,142.3786124
IG6 3DY,23.22775293,84.02674195
RM3 8UR,28.20278368,133.4261876
N8 8LS,18.49312109,83.27792757
IG1 1UE,23.79932978,50.16809832
KT3 4RW,34.31523804,221.8720628
WA9 5RJ,24.01347548,109.9236555
DA11 7NP,11.47318331,114.5828633
L39 2DF,21.33184146,108.7792625
L40 5UU,12.67033212,1.638744423
PL6 8DH,20.31192122,151.2196282
PL6 5XW,17.94502938,136.2603369
PL2 3DG,28.18244454,112.8468086
PL4 7QD,14.8602737,110.9949749
PL1 4JZ,17.21660836,-15.97882029
CR7 7YE,32.10712655,143.0511345
CR0 1FE,26.95012777,125.1673477
BA14 8JN,22.25492935,114.8859151
CR0 1DE,23.27659665,155.8125457
SN4 7AX,18.40490432,145.5785378
SN15 1ER,22.74060321,148.7511913
SP1 3NR,23.23842671,131.9415702
SP3 6HJ,10.77091086,75.46476599
SN13 9DN,22.95391967,116.9672357
SP4 7JE,17.29623718,-17.33982468
BN18 9PH,30.79848336,115.1861138
PO22 0ES,20.00732755,135.3999813
BN6 8JD,27.6494665,194.7403608
NE37 1EZ,17.35959743,141.4138422
SR2 8QR,20.22460884,33.5435137
BA13 3BW,13.60655144,132.4730237
SN10 1BZ,31.47459943,160.7904035
SP1 3HP,17.43207026,105.4525842
SP5 4DS,8.561632007,45.52772811
SP5 3BZ,13.7156356,59.58418771
SN15 3PA,13.50844695,72.86046448
SP1 3UZ,11.88782892,98.46256608
L8 7SS,21.02481757,1.367889446
PL4 6AB,23.55863318,171.3209238
BS34 8PU,47.19908205,162.3973516
BA14 8HW,19.85455513,146.873963
SO51 8DU,38.33598918,168.0812576
TR4 9AN,12.63705367,86.81672741
TR15 3RD,19.60263863,49.67486539
TR7 2LZ,29.29710669,135.5723093
PL25 4DJ,20.9798962,83.62318513
TR1 3AY,17.15838046,119.8284594
TR14 8SX,13.59677306,117.6125952
PL12 4AE,17.58153621,24.2853
PL27 6TW,26.81789011,49.64616373
L12 2AP,27.76137643,46.50054027
WA10 2LT,13.11378417,121.1434375
L14 3LB,11.40031215,42.54994053
WA12 0AG,18.56037039,109.8145225
WA12 9QR,28.09138008,61.27281778
CH41 1AH,24.16940693,186.3239603
MK42 8EP,21.66509461,116.1969946
MK42 9AP,11.26766044,36.7904193
MK40 2PR,11.82255995,17.86721292
MK40 2TX,22.05296205,132.6378028
IP5 3RE,8.218394769,171.6197501
CB4 0FZ,17.43438093,138.5114593
LU5 4JD,14.67888006,-33.54473336
LU71HJ,17.199589,19.2562313
LU7 1EU,19.66703876,89.03379917
MK43 0PR,17.46783805,9.227056991
CM2 7RU,9.105162355,60.6570313
CM3 3PR,38.55635308,140.9346112
NR2 1NR,31.17156457,222.8824342
LU1 3YT,48.32916782,211.9353757
AL8 6AL,12.38486129,130.5981469
WD17 3HA,8.79891354,89.24535351
WD19 4BL,27.01755792,89.48816191
WD18 0JY,17.55589172,54.82797104
AL1 3SB,16.38964323,145.3017033
AL3 5EE,8.972684494,45.99460809
AL1 1NG,10.46331049,74.83785654
WD17 2QG,11.80667132,-11.89911223
AL5 4EP,12.20530889,89.02048296
HP4 2AL,11.63842903,71.62190709
AL1 3UU,17.16291691,5.369972392
HP23 5SH,16.50464804,67.87932727
WD24 6PX,12.65312017,106.4299773
WD17 4WP,10.73259339,59.22022493
HP1 1EF,13.80110845,107.2986997
NR14 8FB,18.71932791,132.7028726
CO12 4SR,27.45897417,165.9536477
PE6 8GY,16.51533826,47.99902691
PE10 0FF,14.18726139,102.3556594
NR32 3LQ,29.55151176,147.4171101
NR31 8AB,24.4117261,186.203921
LU1 3HZ,20.67610158,66.68433371
LU1 4LX,18.80426918,91.47169449
LU2 8DL,14.39834382,103.758598
LU1 2PL,10.312963,103.2811532
LU1 2HN,28.38424643,93.99792042
LU1 2LJ,27.46441856,42.65878001
LU2 0TB,14.89488792,112.841688
LU12RD,12.93374845,44.30754367
LU1 2NR,6.355513811,61.23449326
NR6 6JT,28.51679502,88.14627215
NR4 6DX,18.49234127,145.3106297
NR32 1XH,30.60721443,139.316797
NR31 7RA,19.64567083,106.4509936
WD3 3HB,11.62269501,70.24350268
SS17 0HL,20.60569991,108.5347978
RM17 6HR,22.13276522,124.4668267
RM15 6NH,12.60571709,72.74379115
MK44 3BA,11.54503011,58.25783161
CO1 2GN,27.10956778,143.9313434
EN9 1JG,25.78338645,189.2224457
PE15FL,17.00559547,53.46352505
BB2 4LA,30.25239407,54.79296633
IG1 2PG,21.10385964,78.77865106
PE37 7HT,24.84661136,137.4067628
TR19 7AA,22.4597617,153.4276092
PL26 8UF,9.994508631,125.6414929
L24 1YD,29.98685753,197.8149484
B26 3QJ,40.23616549,74.07498782
SR5 3HE,14.86780056,125.6979125
SY11 4JA,13.2744445,18.00966691
NN14 1UD,11.40195327,102.4654852
BL6 5UZ,13.81064116,49.06512944
CM8 3HB,22.11590357,122.4423259
HU14 3HH,17.58825572,150.254805
PL25 3LL,13.90092984,41.79272887
EX23 8LE,16.24355044,114.9236425
TR14 0EJ,31.79916572,203.1138628
PL13 2AF,21.70677329,121.5590541
TR7 2NQ,13.26961779,83.33024839
EX20 1QJ,9.617754999,13.57061536
PL17 7BE,31.8463018,196.1552098
TR1 3PY,30.61682456,144.2052321
TR11 3BX,19.7488265,48.36738667
IP9 2JP,25.05548053,118.9335061
NE331EQ,43.98459127,168.8865442
NE31 1PN,19.87349657,61.10763124
NE35 9PF,13.03056807,181.0697603
NE33 2PS,33.77386403,148.979325
NE32 3NE,19.00391645,88.25133726
TR4 8UN,17.96495749,7.569675003
PL22 0EP,17.69323927,51.24888331
WR8 0BZ,19.3438369,32.79738515
SY3 0DA,9.697034807,80.22234372
CW11 2FZ,14.95874191,76.79309556
CB8 0XG,29.44090322,88.50900595
IP9 2JJ,14.23012565,86.81414156
AL4 0QU,21.67814132,153.9423103
IP32 6NU,4.496245999,35.55122591
NR6 6AQ,11.68400345,78.91887576
OX33 1JL,4.426886534,163.0976476
CA10 3SB,23.66127675,113.0779772
YO10 5FG,20.16440493,72.2206847
YO19 4TA,14.87194147,92.33908679
NE61 1PA,20.53624381,35.56875506
NE22 5UD,22.12377615,62.51841593
NE63 8AA,24.70671797,172.8313545
NE64 6HG,20.49317198,67.92544234
NE24 1AH,29.62817904,148.5873151
NE66 1HB,12.48816662,30.14769259
NE23 8AU,12.11332624,79.56702195
NE68 7RQ,39.21810544,229.1943712
TD15 2AS,30.14725755,116.5741904
NE20 9EG,33.35590985,164.4265999
NE41 8DS,12.44858583,39.94571326
NE61 6DR,26.59889752,150.2157917
NE23 1XZ,34.80357085,203.8110684
NE47 9EQ,16.87944328,53.78332138
BH14 9BZ,7.617368586,76.61689946
CA3 8QG,12.42552059,163.669954
CA28 7ES,19.66357136,118.6362549
CA12 5DF,30.04605074,79.38280674
LA12 7HU,27.47462436,213.7122107
CA17 4HA,20.27377922,146.02393
LA22 0DN,10.4304406,80.7543964
LA9 4RQ,18.14283337,132.9151229
CA14 3YJ,19.27539078,100.0308021
LA6 2AD,13.07860464,82.52474503
BH21 1AU,42.68951076,188.796091
RG31 7SG,9.618044867,2.327603076
LU5 4HU,18.60911328,50.51193623
SP11 8PN,16.63888338,38.98572066
RM17 5QL,16.56002331,106.828204
RG21 7LX,11.97864877,4.244242009
GU14 7SJ,19.77059259,118.9121869
GL6 0FG,23.9013415,106.0906945
RG24 8NN,36.13258275,191.5256639
CR3 0BB,10.21703533,22.35652493
SE2 9SA,11.97758039,64.65522993
M34 3DS,16.10018331,45.71878941
RM16 6YJ,22.59877924,178.410841
NR7 0HT,9.883138051,109.4465251
PE4 5HW,12.693209,111.6158362
PO13 9JP,11.24828596,107.9787774
EX17 1ER,11.54288925,54.6150969
NN8 6AG,19.8746814,133.0505027
WF1 2UF,11.01389158,-7.831664018
WN8 6LU,16.57314266,107.6057216
NR32 2ED,9.441872484,98.7770676
CT19 4RH,17.41233069,36.51846159
DH1 2HJ,11.97901514,77.81202637
TS8 0GD,18.4714478,35.1461166
EX39 3EU,9.005624733,123.8653621
NR5 0JS,7.899377171,46.38602606
CM7 2YN,13.07409765,91.39352871
TQ3 2DN,13.05103563,128.6301557
WN8 6LZ,8.856767238,106.2162254
BA4 4PR,16.09065352,80.41367554
EX16 6SG,8.372142402,154.7510345
S80 2QA,5.735429116,19.65007178
S66 1YY,13.56955079,87.33408573
SO30 2DN,9.785437875,154.7236655
GU32 3JA,21.17030982,174.0858857
GU30 7TU,33.42261383,113.5071028
RG1 2LU,25.96165561,210.7653884
OX15 4AF,6.367289145,66.06180931
HP11 2SF,47.37526392,198.7334971
CV12 0BN,8.168709267,111.4919702
RH1 2LH,35.41941205,171.836206
CW1 5NW,8.611491893,26.73225361
CV10 7DP,8.124161526,16.96787387
NG18 3HS,10.04621564,130.3456673
YO26 6RL,4.089685896,69.55852168
YO31 7UJ,37.12924412,171.428529
WS11 0EE,23.45434984,133.1235311
DE55 1HJ,10.53700756,0.186150203
SE9 2TD,17.33724182,70.90094334
SE12 9PN,10.31082611,47.94946624
TS17 0WG,5.560712174,50.65566568
BS6 6AG,5.053700004,-30.75700023
GU32 1JX,5.742726378,68.61239222
TN37 6RR,15.09221592,47.63554273
HA1 4EU,10.81523008,35.11400237
SN2 7AS,12.76018848,141.7145335
